Word,Season #,Episode #,Ep name,Speaker,Sentence,Sort order,Episode ID,Count words,Locked
Here,2,2,Red Flags,FR,Here I am. You're looking chipper.,33474,s2e2,6,FALSE
Thank,2,2,Red Flags,ET,"Thank you. Feel like a million bucks, actually. Yeah, I had a very rough night last night.",33480,s2e2,17,FALSE
But,2,2,Red Flags,ET,"But I think I got all the poison out of my system. It's a new day. No more booze, no more drսg. And more importantly, no more Izzy.",33497,s2e2,28,FALSE
Nope,2,2,Red Flags,FR,Nope.,33525,s2e2,1,FALSE
Nope,2,2,Red Flags,ET,"Nope. You did kill him, didn't ya?",33526,s2e2,7,FALSE
Certainly,2,2,Red Flags,FR,Certainly did. Ages ago.,33533,s2e2,4,FALSE
Good,2,2,Red Flags,ET,Good.,33537,s2e2,1,FALSE
Thank,2,2,Red Flags,FR,Thank you.,33538,s2e2,2,FALSE
it's,2,2,Red Flags,ET,"It's a nasty business, I know it. But that's the code of the sea, the new first mate always kills the old first mate. It's always been like that. It's about trust. Trust is so important.",33540,s2e2,36,FALSE
Oh,2,2,Red Flags,FR,"Oh, yeah. Trust is king and queen. Trust is everything.",33576,s2e2,10,FALSE
Hm,2,2,Red Flags,ET,Hm.,33586,s2e2,1,FALSE
Well,2,2,Red Flags,FR,"Well, better go and do the rounds. Make sure everything's ship-shape.",33587,s2e2,11,FALSE
Hey,2,2,Red Flags,ET,"Hey, Frenchie.",33598,s2e2,2,FALSE
Yes,2,2,Red Flags,FR,"Yes, Captain.",33600,s2e2,2,FALSE
I,2,2,Red Flags,ET,I expect great things from you.,33602,s2e2,6,FALSE
Thanks,2,2,Red Flags,FR,Thanks.,33608,s2e2,1,FALSE
Kill,2,2,Red Flags,IH,"Kill me, you fսcking cowards!",33609,s2e2,5,FALSE
Lord,2,2,Red Flags,FR,Lord above he smells somethin' terrible!,33614,s2e2,6,FALSE
Yeah,2,2,Red Flags,AR,"Yeah, his, his leg's rotting!",33620,s2e2,5,FALSE
It,2,2,Red Flags,JI,It needs to be cut off. We just had him asleep. You're freakin' him out.,33625,s2e2,15,FALSE
Kill,2,2,Red Flags,IH,Kill me...,33640,s2e2,2,FALSE
Alright,2,2,Red Flags,FR,"Alright. Just listen, listen, listen, listen. Start with his leg, see where it goes.",33642,s2e2,14,FALSE
Okay,2,2,Red Flags,AR,Okay.,33656,s2e2,1,FALSE
I've,2,2,Red Flags,JI,I've never done this before. Which one?,33657,s2e2,7,FALSE
Oh,2,2,Red Flags,AR,"Oh, definitely the fucked-up one. I think that one's all right.",33664,s2e2,11,TRUE
I'm,2,2,Red Flags,JI,I'm not a fսcking idiot. Which one?,33675,s2e2,7,FALSE
Oh,2,2,Red Flags,AR,"Oh! Oh. Um, dealer's choice.",33682,s2e2,5,FALSE
Yeah,2,2,Red Flags,JI,Yeah. Alright.,33687,s2e2,2,FALSE
Alright,2,2,Red Flags,AR,"Alright, um...",33689,s2e2,2,FALSE
Uno,2,2,Red Flags,JI,"Uno, dos... Tres.",33691,s2e2,3,FALSE
Oh,2,2,Red Flags,AR,"Oh, he's a gusher! He's a gusher! Oh, that is a lot of blood.",33694,s2e2,14,FALSE
Aye,2,2,Red Flags,JI,"Aye, aye, aye!",33708,s2e2,3,FALSE
And,2,2,Red Flags,SB,"And of course, we haven't seen each other in ages.",33711,s2e2,10,FALSE
Aww,2,2,Red Flags,ALL,Aww.,33721,s2e2,1,FALSE
I,2,2,Red Flags,SB,"I know. It's terrible. So I'm using this long list of crimes and dramatic upsets to basically triangulate where he's most likely to be. Ooh, hang on. He might be in Cuba!",33722,s2e2,32,FALSE
Maggie,2,2,Red Flags,LS,"Maggie, Jane, Tiff. Give us the room.",33754,s2e2,7,FALSE
Is,2,2,Red Flags,SB,"Is that Cuba? So hard to tell. I mean, I've drawn it myself. Ah, Lucius, look. They drew him to look like a ghoul.",33761,s2e2,24,FALSE
Are,2,2,Red Flags,LS,Are you even gonna ask how I am?,33785,s2e2,8,FALSE
Oh,2,2,Red Flags,SB,"Oh, how are you?",33793,s2e2,4,FALSE
fսck,2,2,Red Flags,LS,fսck you! That's how I am.,33797,s2e2,6,FALSE
What's,2,2,Red Flags,SB,What's gotten into you?,33803,s2e2,4,FALSE
I,2,2,Red Flags,LS,"I didn't fall off ""The Revenge."" He pushed me.",33807,s2e2,9,FALSE
Ed,2,2,Red Flags,SB,Ed pushed you? Why would he do that?,33816,s2e2,8,FALSE
You,2,2,Red Flags,LS,"You broke him when you left, and then he broke me. Everything that's happened to me since has been your fault!",33824,s2e2,21,FALSE
Uh,2,2,Red Flags,SB,"Uh, wait! Lucius. Come on. W-Where are you going?",33845,s2e2,9,FALSE
Oh,2,2,Red Flags,LS,"Oh, yeah. Now you care?",33854,s2e2,5,FALSE
I've,2,2,Red Flags,Auntie,"I see you've adopted the form of a humble man, sea witch. I've an offering for you, a spell book... on therianthropy.",33859,s2e2,22,FALSE
The,2,2,Red Flags,BU,The ability to transmogrify betwixt human... and non-human forms.,33881,s2e2,9,TRUE
Take,2,2,Red Flags,Auntie,"Take it, thou demon. Use it wisely. Bless our travels.",33890,s2e2,10,FALSE
Oh,2,2,Red Flags,BU,"Oh, aye. Ohh, aye.",33900,s2e2,4,FALSE
Right,2,2,Red Flags,FR,"Right. What have we here, Whoa... Lord above.",33904,s2e2,8,FALSE
Hey,2,2,Red Flags,ET,Hey. Was someone injured?,33912,s2e2,4,FALSE
No,2,2,Red Flags,FR,"No... No, just assembling the first aid kit, in case, in c-c-c... in case of anything.",33916,s2e2,15,FALSE
Quick,2,2,Red Flags,ET,Quick question.,33931,s2e2,2,FALSE
Fire,2,2,Red Flags,FR,"Fire away. Not literally, I hope.",33933,s2e2,6,FALSE
How'd,2,2,Red Flags,ET,How'd you kill Izzy?,33939,s2e2,4,FALSE
Slit,2,2,Red Flags,FR,Slit his throat. Classic.,33943,s2e2,4,FALSE
Ah,2,2,Red Flags,ET,"Ah. Now... you're left-handed, aren't you? You just used your right.",33947,s2e2,12,FALSE
Did,2,2,Red Flags,FR,Did I?,33959,s2e2,2,FALSE
Mm,2,2,Red Flags,ET,Mm.,33961,s2e2,1,FALSE
must've,2,2,Red Flags,FR,"Must've got mixed up. Ya know, bit, bit, bit, bit of panto for the Captain.",33962,s2e2,15,FALSE
Panto,2,2,Red Flags,ET,P-Panto? I'm curious.,33977,s2e2,3,FALSE
Okay,2,2,Red Flags,FR,Okay.,33980,s2e2,1,FALSE
Do,2,2,Red Flags,ET,Do you think I wouldn't know the smell of my rotting former first mate?,33981,s2e2,14,FALSE
That,2,2,Red Flags,AR,"That is one stank-ass leg, done and dusted.",33995,s2e2,8,FALSE
We,2,2,Red Flags,JI,We did it! He'll live?,34003,s2e2,5,FALSE
Uh,2,2,Red Flags,AR,"Uh... eh, 50/50 I reckon. Yeah, he's very, um, still right now.",34008,s2e2,11,FALSE
Uh-huh,2,2,Red Flags,JI,Uh-huh.,34019,s2e2,1,FALSE
What's,2,2,Red Flags,AR,What's your interest in this guy anyway? He seems like a bit of a dіck.,34020,s2e2,15,FALSE
Uh,2,2,Red Flags,JI,"Uh, he is... but he's our dіck. There was a time when life meant something on this ship.",34035,s2e2,18,TRUE
When,2,2,Red Flags,JI,When we lived for each other. Not just to survive.,34053,s2e2,10,FALSE
Guess,2,2,Red Flags,JI,Guess you never know when you're in the middle of the good old days. What was that for?,34063,s2e2,18,TRUE
You,2,2,Red Flags,AR,"You have hope. It's cute. Oh, plus, I... I really like that story that you told about the wooden demon boy that thirsted for life. Or was it blood? No, I was cleaning up the blood...",34081,s2e2,36,FALSE
Oh-ho-ho-ho-ho-ho,2,2,Red Flags,ET,Oh-ho-ho-ho-ho-ho. What have we got here. Hm?,34117,s2e2,7,FALSE
Hey,2,2,Red Flags,FR,"Hey, no one told me this room existed.",34124,s2e2,8,FALSE
Shh,2,2,Red Flags,ET,"Shh. Leave me, all of you. Take the fսckin' leg.",34132,s2e2,10,FALSE
He,2,2,Red Flags,JI,He was your friend.,34142,s2e2,4,FALSE
I,2,2,Red Flags,Auntie,I know what you're doing.,34146,s2e2,5,FALSE
What,2,2,Red Flags,ZH,What am I doing? I just need someone... to clean my office and do some filing.,34151,s2e2,16,FALSE
You,2,2,Red Flags,Auntie,You don't need this kind of distraction. He doesn't even know what filing is.,34167,s2e2,14,FALSE
Of,2,2,Red Flags,ZH,"Of course, he does.",34181,s2e2,4,FALSE
Shht,2,2,Red Flags,Auntie,Shht! How are you filing those?,34185,s2e2,6,FALSE
Oh,2,2,Red Flags,OL,"Oh, I'm kind of sortin' them by weight. Now, I could do it by width if, if you wanted. Or I could even open it up and, and, and do it like that.",34191,s2e2,33,FALSE
The,2,2,Red Flags,ZH,N... The main thing is off the floor. You're doin' great.,34224,s2e2,10,FALSE
Thanks,2,2,Red Flags,ZH,Thanks.,34234,s2e2,1,FALSE
I,2,2,Red Flags,Auntie,I had a system.,34235,s2e2,4,FALSE
What,2,2,Red Flags,ZH,What was your system?,34239,s2e2,4,FALSE
Uh,2,2,Red Flags,Auntie,"Uh, well, you wouldn't understand because it was ahead of its time. What have you done?",34243,s2e2,16,FALSE
Oh,2,2,Red Flags,OL,"Oh... Yeah, I thought I'd tidy that up a bit. You know, the little ships were all over the place, and some of them were over land. It was just messy...",34259,s2e2,31,FALSE
Silence,2,2,Red Flags,Auntie,"Silence! Each of these ships was placed on a particular coordinate and moved daily based on the current, weather patterns, and wind speed.",34290,s2e2,23,TRUE
fսck,2,2,Red Flags,OL,fսck.,34313,s2e2,1,FALSE
Mm,2,2,Red Flags,Auntie,Mm.,34314,s2e2,1,FALSE
Well,2,2,Red Flags,OL,"Well, let me fix it because I remember...",34315,s2e2,8,FALSE
Back,2,2,Red Flags,Auntie,Back...,34323,s2e2,1,FALSE
Or,2,2,Red Flags,OL,Or not.,34324,s2e2,2,FALSE
away,2,2,Red Flags,Auntie,...away.,34326,s2e2,1,FALSE
Why,2,2,Red Flags,ZH,Why don't we get some air?,34327,s2e2,6,FALSE
Okay,2,2,Red Flags,OL,"Okay. I mean, I thought I did it in the right colors and stuff. I'm so sorry about the big board. Your aunt seemed proper pissed.",34333,s2e2,26,FALSE
Oh,2,2,Red Flags,ZH,"Oh, ignore that. Pissed is her natural state.",34359,s2e2,8,FALSE
Yeah,2,2,Red Flags,OL,"Yeah, but I think she has a right, you know, to pull the knife. I have no business filin' scrolls. I mean, you conquered Chee-na.",34367,s2e2,25,FALSE
China,2,2,Red Flags,ZH,China.,34392,s2e2,1,FALSE
Chi,2,2,Red Flags,OL,Chi... shit. China. China. China. China. China. S... I can't even get that right.,34393,s2e2,13,FALSE
I,2,2,Red Flags,ZH,I mean... you can't file to save your life. And I'm pretty sure you broke the abacus.,34406,s2e2,17,FALSE
Yeah,2,2,Red Flags,OL,"Yeah, I fսckеd that up.",34423,s2e2,5,FALSE
But,2,2,Red Flags,ZH,"But you're calm, and you're smart, and... I actually... I... I really liked it when you would... visit the soup stand.",34428,s2e2,21,FALSE
Did,2,2,Red Flags,OL,Did you?,34449,s2e2,2,FALSE
I,2,2,Red Flags,ZH,"I mean, it was work, but when you showed up, it... it wasn't. You were kinda... you were kinda like the break in my day. I don't know.",34451,s2e2,28,FALSE
I've,2,2,Red Flags,OL,"I've, I've never been called ""the break"" in anyone's day before.",34479,s2e2,11,FALSE
Are,2,2,Red Flags,RO,"Are you guys tasting this? This broth, it's, it's beautiful, complicated, balanced. It might be the best thing I've ever had.",34490,s2e2,21,FALSE
Mm,2,2,Red Flags,WJ,Mm.,34511,s2e2,1,FALSE
We,2,2,Red Flags,RO,We eat... but how often do we taste?,34512,s2e2,8,FALSE
Yeah,2,2,Red Flags,LS,"Yeah, the broth's pretty wild.",34520,s2e2,5,FALSE
So,2,2,Red Flags,SB,So wild. It's insane.,34525,s2e2,4,FALSE
Jesus,2,2,Red Flags,LS,"Jesus Christ, Stede, keep your pants on.",34529,s2e2,7,FALSE
So,2,2,Red Flags,BP,"So, babe, you smoke now?",34536,s2e2,5,FALSE
Do,2,2,Red Flags,LS,"Do I? Oh, yeah. Yeah. Um, I must've picked it up somewhere or something. I don't know.",34541,s2e2,17,FALSE
Ya,2,2,Red Flags,BU,Ya don't know if ya picked up smokin'?,34558,s2e2,8,FALSE
I,2,2,Red Flags,SB,I used to chew the old tobacco leaf when I was young and edgy. Look at his beard. Mr. Cool.,34566,s2e2,20,FALSE
isn't,2,2,Red Flags,LS,"Isn't this the best ship you've ever been on? Being captained by Zheng, it really makes the shitty, pathetic, incompetent captains stand out.",34586,s2e2,23,FALSE
Ooh,2,2,Red Flags,ALL,Ooh!,34609,s2e2,1,FALSE
Okay,2,2,Red Flags,BP,"Okay. U-Uh, wow. My spicy little Rat Boy.",34610,s2e2,8,FALSE
Never,2,2,Red Flags,LS,"Never fսckin' call me that! God, I'm sorry, I, I don't know where that...I'm... I... I'm gonna go f-f-fix something in towels.",34618,s2e2,23,FALSE
What,2,2,Red Flags,WJ,What the hell is going on in towels?,34641,s2e2,8,TRUE
Morning,2,2,Red Flags,ET,Morning.,34649,s2e2,1,FALSE
My,2,2,Red Flags,IH,My leg.,34650,s2e2,2,FALSE
Yeah,2,2,Red Flags,ET,"Yeah. Oh, no, that's gone now. Up in Leg Heaven.",34652,s2e2,10,TRUE
Have,2,2,Red Flags,IH,Have you come to take the other one?,34662,s2e2,8,FALSE
I,2,2,Red Flags,ET,I think one's quite enough. I just popped down to say a proper goodbye. I had a dream about you last night. Take it.,34670,s2e2,24,FALSE
Oh,2,2,Red Flags,IH,"Oh, fսck off. fսck off. fսck off!",34694,s2e2,7,FALSE
Hold,2,2,Red Flags,ET,Hold it! Hold it. I dreamt... that ya killed me. Shot me right through the skull.,34701,s2e2,16,FALSE
Good,2,2,Red Flags,IH,Good for you.,34717,s2e2,3,FALSE
it,2,2,Red Flags,ET,"It was good for me. It's just what the doctor ordered. Anyway, it wasn't even like that. Not in my dream. I was standing. Just like this.",34720,s2e2,27,FALSE
Ohh,2,2,Red Flags,IH,"Ohh. Ooh, you scared, Eddie? Too s... Too scared to do it yourself. Ay? Go on. Clean up your own fսckin' mess. I'm not doin' it. I've been doin' it all my fսckin' life. fսck off.",34747,s2e2,35,FALSE
Farewell,2,2,Red Flags,ET,"Farewell, old chum. I loved you... best I could.",34782,s2e2,9,TRUE
Yeah,2,2,Red Flags,FR,"Yeah, sorry. I-I know you said you're expecting a lot from me, Captain. But, um, do you wanna do this here or down at the bottom of the ship 'cause I can just jump over and make it easier.",34791,s2e2,40,FALSE
Listen,2,2,Red Flags,ET,"Listen, if you weren't such a treacherous liar... I wouldn't have had closure with Izzy, so I thank you for that.",34831,s2e2,21,FALSE
Yeah,2,2,Red Flags,FR,"Yeah, you're welcome. You're welcome.",34852,s2e2,5,FALSE
Take,2,2,Red Flags,ET,"Take the day off, brother. Go live.",34857,s2e2,7,FALSE
Yeah,2,2,Red Flags,FR,Yeah? Sure you don't want me to do any steerings?,34864,s2e2,10,FALSE
Nah,2,2,Red Flags,ET,Nah. Do me good to be at the wheel for a bit. Clear my head.,34874,s2e2,15,FALSE
Whoa,2,2,Red Flags,ALL,Whoa!,34889,s2e2,1,FALSE
Lucius,2,2,Red Flags,SB,"Lucius, I hate seeing you like this. You can't keep it bottled in. I get that you're angry, so be angry at me. Don't take it out on Pete.",34890,s2e2,29,FALSE
Oh,2,2,Red Flags,LS,"Oh, Stede Bonnet's giving me relationship advice.",34919,s2e2,7,FALSE
Yes,2,2,Red Flags,SB,"Yes! He is, actually. Because he's older than you, and he knows more. I've got an ex-wife, two messed-up kids, probably, and I hurt Ed so much, he pushed you off the ship!",34926,s2e2,33,FALSE
Sounds,2,2,Red Flags,LS,"Sounds like you're quite the fuck-up, pal.",34959,s2e2,7,FALSE
Yeah,2,2,Red Flags,SB,"Yeah, I am. And I'm alone. Talk to Pete. Don't be like me.",34966,s2e2,13,FALSE
If,2,2,Red Flags,LS,"If I start, I don't know what's gonna come out.",34979,s2e2,10,FALSE
Look,2,2,Red Flags,SB,"Look, if you're afraid inside, it's okay. But I'm not. Just hit me with it.",34989,s2e2,15,FALSE
One,2,2,Red Flags,LS,One doesn't just survive at sea. One has to do things.,35004,s2e2,11,FALSE
Oh,2,2,Red Flags,SB,Oh.,35015,s2e2,1,FALSE
Horrible,2,2,Red Flags,LS,Horrible things.,35016,s2e2,2,FALSE
Yep,2,2,Red Flags,SB,Yep. Yeah. I know. I know.,35018,s2e2,6,FALSE
I,2,2,Red Flags,LS,"I passed from ship to ship, and one of them had this rat terrier named Pepper, and Pepper was, ya know, a, a pretty good friend, ya know?",35024,s2e2,28,FALSE
Oh,2,2,Red Flags,SB,"Oh, that's nice. Dogs are nice.",35052,s2e2,6,FALSE
They,2,2,Red Flags,LS,They ate him!,35058,s2e2,3,FALSE
Oh,2,2,Red Flags,SB,"Oh, no!",35061,s2e2,2,FALSE
Yeah,2,2,Red Flags,LS,Yeah. They fսckin' ate him.,35063,s2e2,5,FALSE
What,2,2,Red Flags,SB,What?! Why?!,35068,s2e2,2,FALSE
I,2,2,Red Flags,LS,I don't know! For a laugh. And then I had to catch the rats with my teeth. They were weirdly finicky about that.,35070,s2e2,23,FALSE
Well,2,2,Red Flags,SB,"Well, that's why you're called...",35093,s2e2,5,FALSE
Rat,2,2,Red Flags,LS,Rat Boy!,35098,s2e2,2,FALSE
Rat,2,2,Red Flags,SB,"Rat Boy! Oh, God.",35100,s2e2,4,FALSE
And,2,2,Red Flags,LS,"And then...Oh, God, you're not gonna believe it.",35104,s2e2,9,FALSE
You,2,2,Red Flags,SB,You know what? Save the rest for Pete...,35113,s2e2,8,FALSE
No,2,2,Red Flags,LS,"No, no, listen, there was this game called the Human Puppet.",35121,s2e2,11,FALSE
Save,2,2,Red Flags,SB,Save it!,35132,s2e2,2,FALSE
Stede,2,2,Red Flags,LS,"Stede, the hand went where you think!",35134,s2e2,7,FALSE
Oh,2,2,Red Flags,SB,"Oh, Lucius, please!",35141,s2e2,3,FALSE
I,2,2,Red Flags,LS,"I haven't even told you about the little man who died in my lap. He wasn't even a child, he was just a very small man! Oh, God.",35144,s2e2,28,FALSE
So,2,2,Red Flags,FA,"So, do we think he's better?",35172,s2e2,6,FALSE
fսck,2,2,Red Flags,JI,"fսck, no.",35178,s2e2,2,FALSE
Well,2,2,Red Flags,FR,"Well-Well, I don't know about that. He seemed pretty calm to me.He said he just wanted to spend some more time......with nature. Hey! Do you want some help, Captain?",35180,s2e2,32,FALSE
No,2,2,Red Flags,ET,"No, I'm good!",35212,s2e2,3,FALSE
We're,2,2,Red Flags,FA,"We're sailing into a storm, boss!",35215,s2e2,6,FALSE
Whoa,2,2,Red Flags,ET,"Whoa. Oh, it suddenly looks that way, doesn't it, brother? Oh, it's a bad one, too. And some maniac got rid of the wheel.",35221,s2e2,24,FALSE
Holy,2,2,Red Flags,Unknown,Holy shit!,35245,s2e2,2,FALSE
Well,2,2,Red Flags,ET,"Well, that's the Caribbean for you, isn't it? Sunshine one minute, cataracts the next!",35247,s2e2,14,FALSE
You'll,2,2,Red Flags,AR,"You'll fսcking kill us, you fսckin' psycho!",35261,s2e2,7,FALSE
Maybe,2,2,Red Flags,ET,"Maybe, maybe not! The odds of surviving a storm like this are pretty low, and if I fire one into the mast, the chance will go right down to zero!",35268,s2e2,30,FALSE
What,2,2,Red Flags,JI,"What do you want, pila de mierda?",35298,s2e2,7,FALSE
What,2,2,Red Flags,ET,What do I want? I want you to fight her... to the death!,35305,s2e2,13,FALSE
Why,2,2,Red Flags,JI,Why?!,35318,s2e2,1,FALSE
That's,2,2,Red Flags,AR,"That's a bit misogynistic, man.",35319,s2e2,5,FALSE
Yeah,2,2,Red Flags,ET,"Yeah, probably. All love dies! I'm just hastening the process!",35324,s2e2,10,TRUE
Leave,2,2,Red Flags,JI,"Leave it, man, we're not gonna fight to the death.",35334,s2e2,10,TRUE
That's,2,2,Red Flags,ET,That's more like it!,35344,s2e2,4,TRUE
In,2,2,Red Flags,AR,"In my experience, it's kind of how stuff goes, ya know?",35348,s2e2,11,TRUE
That's,2,2,Red Flags,ET,That's the way!,35359,s2e2,3,FALSE
Hey,2,2,Red Flags,LS,Hey...I talked to Pete.,35362,s2e2,5,FALSE
Well,2,2,Red Flags,SB,"Well, that's wonderful. Please tell me you held back on some of the darker stuff.",35367,s2e2,15,FALSE
Yeah,2,2,Red Flags,LS,"Yeah. Yeah, he, um, he got nauseous and he kind of started crying, and, um, I didn't wanna take him too far, too fast, so we took a break.",35382,s2e2,29,FALSE
Good,2,2,Red Flags,SB,Good.,35411,s2e2,1,FALSE
You,2,2,Red Flags,LS,"You should take a close look at those. Past the clues to finding the man you love, but, you know, look at the horrible list of crimes he's committed, you know.",35412,s2e2,31,FALSE
There,2,2,Red Flags,LS,"There are a few beheadings on here, and it looks like he's got back into arson, and just being a bit of a dіck.",35443,s2e2,24,FALSE
I,2,2,Red Flags,SB,I think I hurt him pretty bad.,35467,s2e2,7,TRUE
Maybe,2,2,Red Flags,LS,Maybe. But maybe the time he spent with you is the best it's ever gonna get for him.,35474,s2e2,18,TRUE
I'm,2,2,Red Flags,SB,I'm not ready to believe that.,35492,s2e2,6,TRUE
Some,2,2,Red Flags,LS,Some people are just broken no matter what ya do.,35498,s2e2,10,TRUE
Come,2,2,Red Flags,ET,Come on! End her! Or I end us all!,35508,s2e2,9,FALSE
it's,2,2,Red Flags,AR,It's okay. It's just life.,35517,s2e2,5,FALSE
Come,2,2,Red Flags,ET,Come on! Do it!,35522,s2e2,4,FALSE
Not,2,2,Red Flags,JI,Not on my life.,35526,s2e2,4,FALSE
Aw,2,2,Red Flags,ET,"Aw, that's too bad!",35530,s2e2,4,FALSE
You,2,2,Red Flags,JI,You were gonna do it anyway!,35534,s2e2,6,FALSE
I,2,2,Red Flags,ET,I was... I was.,35540,s2e2,4,FALSE
You,2,2,Red Flags,ET,You indestructible little fսckеr!,35544,s2e2,4,TRUE
Pull,2,2,Red Flags,Zheng's Soldier,Pull! And pull! And pull! Pull! Steady! Steady!,35548,s2e2,8,FALSE
Finally,2,2,Red Flags,ET,Finally.,35556,s2e2,1,FALSE
I,2,2,Red Flags,Auntie,"I will spare his life just this once, but he is to come nowhere near the board. His domain will be the scrolls, cleaning the dishes, and collecting random hairs from around your desk.",35557,s2e2,34,FALSE
There's,2,2,Red Flags,ZH,There's not that many hairs.,35591,s2e2,5,FALSE
Queen,2,2,Red Flags,OL,"Queen, urgent carrier bird requesting your presence.",35596,s2e2,7,FALSE
Okay,2,2,Red Flags,ZH,"Okay, I should take this. What's the message?",35603,s2e2,8,FALSE
Oh,2,2,Red Flags,OL,"Oh, there's no message, I just thought you could use a break.",35611,s2e2,12,FALSE
So,2,3,The Innkeeper,OL,"So, we won the raid? I guess that was obvious.",35623,s2e3,10,FALSE
Yeah,2,3,The Innkeeper,ZH,"Yeah, and who's the Captain?",35633,s2e3,5,FALSE
